plot_ID,species_richnnes,shannon_diversity,shannon_evenness
90426,29,0.000168164,0.034488558
90427,22,0.000167059,0.04546214
90428,16,0.000158953,0.062509935
90429,18,0.000157119,0.055564285
90430,23,0.000161736,0.043485293
90431,20,0.000163285,0.050008165
90432,28,0.000166735,0.035720241
90433,26,0.000166718,0.038467951
90434,19,0.000157688,0.052639879
90435,28,0.000166614,0.035720237
90436,17,0.00016364,0.058833156
90437,20,0.000164076,0.050008204
90438,15,0.000159439,0.066677297
90439,15,0.000160833,0.06667739
90440,27,0.00016549,0.037043167
90441,14,0.000153288,0.071439521
90442,20,0.000161343,0.050008068
90443,23,0.000160673,0.043485247
90444,31,0.000165734,0.032263411
90445,20,0.000158257,0.050007913
90446,11,0.000153372,0.090923035
90447,8,0.000151524,0.125018942
90448,21,0.000165057,0.047626908
90449,25,0.000168117,0.040006725
90450,20,0.000166583,0.05000833
90451,19,0.000164135,0.052640218
90452,25,0.00015991,0.040006397
90453,19,0.000153493,0.052639658
90454,23,0.000157721,0.043485119
90455,21,0.000157557,0.047626551
90456,27,0.000159767,0.037042955
90457,26,0.000158481,0.038467634
90458,27,0.000157651,0.037042876
90459,23,0.000158087,0.043485135
90460,34,0.000158346,0.029416422
90461,25,0.000160809,0.040006433
90462,33,0.000163081,0.030307973
90463,29,0.000163971,0.034488413
90464,25,0.000160997,0.04000644
90465,19,0.000156405,0.052639811
90466,22,0.000157432,0.045461702
90467,17,0.000158847,0.058832874
90468,25,0.000155112,0.040006205
90469,27,0.000152705,0.037042693
90470,24,0.000156198,0.041673175
90471,18,0.000153655,0.055564093
90472,18,0.000150311,0.055563907
90473,20,0.000154209,0.050007711
90474,27,0.000156136,0.03704282
90475,21,0.000155937,0.047626474
90476,26,0.000163746,0.038467837
90477,21,0.000159198,0.047626629
90478,17,0.000160602,0.058832977
90479,20,0.000159329,0.050007967
90480,22,0.000156525,0.045461661
90481,21,0.000150869,0.047626232
90482,19,0.000155928,0.052639786
90483,37,0.000161934,0.027031404
90484,27,0.000160647,0.037042987
90485,25,0.000154498,0.04000618
90486,15,0.000152222,0.066676816
90487,10,0.000152928,0.100015294
90488,6,0.000137748,0.166689626
90489,10,0.000153374,0.100015339
90490,22,0.000140915,0.045460951
90491,35,0.000164071,0.028576117
90492,39,0.000161815,0.025645175
90493,33,0.000162381,0.030307951
90494,29,0.000157675,0.034488196
90495,24,0.000156334,0.041673181
90496,22,0.000159718,0.045461806
90497,29,0.000161273,0.03448832
90498,26,0.000157031,0.038467579
90499,26,0.000157909,0.038467612
90500,29,0.000154239,0.034488078
90501,30,0.000160573,0.033338686
90502,25,0.000160287,0.040006412
90503,24,0.00015794,0.041673248
90504,14,0.000159926,0.071439996
90505,25,0.000159278,0.040006372
90506,22,0.000161085,0.045461868
90507,22,0.000155574,0.045461618
90508,8,0.000139133,0.125017393
90509,4,0.000138003,0.250034503
90510,7,0.00013745,0.14287678
90511,8,0.000138434,0.125017305
90512,10,0.000138228,0.100013824
90513,12,0.000158712,0.08334656
90514,34,0.000151127,0.02941621
90515,25,0.000151982,0.04000608
90516,34,0.000148914,0.029416145
90517,21,0.000146093,0.047626005
90518,15,0.00015144,0.066676763
90519,17,0.000151276,0.058832429
90520,13,0.000152317,0.076934794
90521,27,0.000155024,0.037042779
90522,27,0.000153139,0.037042709
90523,32,0.000157439,0.03125492
90524,29,0.000153343,0.034488047
90525,26,0.000154424,0.038467478
90526,32,0.00015659,0.031254894
90527,25,0.000155287,0.040006212
90528,23,NA,NA
90529,15,NA,NA
90530,19,NA,NA
90531,8,NA,NA
90532,4,0.000146836,0.250036712
90533,14,0.00015362,0.071439545
90534,9,0.00015207,0.111128009
90535,8,0.00015362,0.125019204
90536,19,0.000162362,0.052640125
90537,12,0.000154498,0.083346209
90538,14,0.000154441,0.071439604
90539,11,0.000151846,0.090922896
90540,12,0.000157163,0.083346431
90541,12,0.000156074,0.083346341
90542,13,0.000153788,0.076934908
90543,13,0.000157031,0.076935157
90544,13,0.000151615,0.07693474
90545,21,NA,NA
90546,11,NA,NA
90547,11,NA,NA
90548,29,NA,NA
90549,22,NA,NA
90550,20,NA,NA
90551,16,NA,NA
90552,15,NA,NA
90553,17,NA,NA
90554,8,NA,NA
90555,14,NA,NA
90556,17,NA,NA
90557,21,NA,NA
90558,15,NA,NA
90559,21,NA,NA
90560,14,NA,NA
90561,15,NA,NA
90562,8,NA,NA
90563,19,NA,NA
90564,15,NA,NA
90565,23,NA,NA
90566,13,NA,NA
90567,13,NA,NA
90568,11,NA,NA
90569,25,NA,NA
90570,27,NA,NA
90571,26,NA,NA
90572,14,NA,NA
90573,26,NA,NA
90574,24,NA,NA
90575,10,NA,NA
90576,6,NA,NA
90577,12,NA,NA
90578,10,NA,NA
90579,16,NA,NA
90580,17,NA,NA
90581,18,NA,NA
90582,13,NA,NA
90583,23,NA,NA
90584,30,NA,NA
90585,26,NA,NA
90586,29,NA,NA
90587,29,NA,NA
90588,29,NA,NA
90589,20,NA,NA
90590,20,NA,NA
90591,20,NA,NA
90592,25,NA,NA
90593,26,NA,NA
90594,29,NA,NA
90595,26,NA,NA
90596,6,NA,NA
90597,5,NA,NA
90598,4,NA,NA
90599,4,NA,NA
90600,8,NA,NA
90601,11,NA,NA
90602,7,NA,NA
90603,3,NA,NA
90604,7,NA,NA
90605,5,NA,NA
90606,5,NA,NA
90607,7,NA,NA
90608,8,NA,NA
90609,7,NA,NA
90610,5,NA,NA
90611,13,0.000144358,0.076934182
90612,10,0.00014487,0.100014488
90613,4,0.000143016,0.250035757
90614,2,0.000138157,0.500069083
90615,4,0.00013813,0.250034535
90616,8,0.000145687,0.125018212
90617,7,0.000148785,0.142878399
90618,12,0.000152804,0.083346068
90619,6,0.000148266,0.166691379
90620,9,0.000154592,0.111128289
90621,9,0.000148282,0.111127588
90622,22,0.000153124,0.045461506
90623,24,0.000148133,0.041672839
90624,30,0.000158497,0.033338617
90625,22,0.000147583,0.045461254
90626,25,0.000157026,0.040006282
90627,24,0.000153293,0.041673054
90628,22,0.000160249,0.04546183
90629,26,0.000157873,0.038467611
90630,32,0.000158911,0.031254966
90631,33,0.000163097,0.030307973
90632,29,0.000158718,0.034488232
90633,31,0.000160321,0.032263237
90634,25,0.000151911,0.040006077
90635,20,0.000145619,0.050007282
90636,25,0.000151111,0.040006045
90637,22,0.000152476,0.045461477
90638,21,0.000150713,0.047626225
90639,29,0.000156784,0.034488165
90640,31,0.000161445,0.032263273
90641,30,0.000159022,0.033338634
90642,32,0.000153897,0.03125481
90643,29,0.00015692,0.03448817
90644,26,0.000153567,0.038467445
90645,27,0.00015985,0.037042958
90646,30,0.000153097,0.033338437
90647,38,0.000152919,0.026319814
90648,42,0.000159342,0.023813318
90649,30,0.000156526,0.033338551
90650,33,0.000153649,0.030307687
90651,41,0.000158788,0.024394117
90652,31,0.000159731,0.032263218
90653,31,0.00015594,0.032263095
90654,27,0.000160872,0.037042996
90655,18,0.000141013,0.05556339
90656,22,0.00015094,0.045461407
90657,10,0.000143209,0.100014322
90658,14,0.000149199,0.071439229
90659,13,0.000141718,0.076933979
90660,18,0.000145728,0.055563652
90661,19,0.000147566,0.052639346
90662,14,0.000150678,0.071439335
90663,15,0.000160799,0.066677387
90664,17,0.000158839,0.058832874
90665,12,0.000159222,0.083346603
90666,12,0.000156978,0.083346416
90667,15,0.000160584,0.066677373
90668,15,0.000154863,0.066676992
90669,8,0.000155379,0.125019424
90670,11,0.00015376,0.09092307
90671,14,0.000153415,0.07143953
90672,14,0.00015656,0.071439755
90673,11,0.000157551,0.090923415
90674,10,0.00015789,0.10001579
90675,8,0.000156081,0.125019512
90676,9,0.000155195,0.111128356
90677,10,0.000155636,0.100015565
90678,4,0.00013979,0.25003495
90679,5,0.000141143,0.200028231
90680,4,0.000147682,0.250036923
90681,7,0.000153056,0.14287901
90682,6,0.000150416,0.166691738
90683,6,0.000153989,0.166692333
90684,7,0.000154152,0.142879166
90685,9,0.00015609,0.111128456
90686,6,0.000154852,0.166692477
90687,4,0.000144883,0.250036223
90688,9,0.000155561,0.111128397
90689,5,0.000152479,0.200030498
90690,2,0.000137629,0.500068819
90691,9,0.000148423,0.111127604
90692,5,0.000141404,0.200028283
90693,5,0.000150083,0.200030019
90694,2,0.000144158,0.500072084
90695,1,0.000136889,1.000136898
90696,12,0.000158504,0.083346543
90697,6,0.000144234,0.166690707
90698,5,0.000141039,0.20002821
90699,4,0.000136965,0.250034243
90700,2,0.000144524,0.500072267
90701,12,0.000154463,0.083346206
90702,10,0.000154109,0.100015412
90703,5,0.000147439,0.20002949
90704,3,0.000144569,0.333381526
90705,1,0.000136875,1.000136884
90706,3,0.000145052,0.333381687
90707,3,0.000139635,0.333379882
90708,3,0.000138792,0.3333796
90709,1,0.000136869,1.000136879
90710,23,0.000163943,0.043485389
90711,23,0.000164318,0.043485406
90712,14,0.000157328,0.07143981
90713,17,0.00015904,0.058832885
90714,22,0.000165081,0.04546205
90715,26,0.000165659,0.03846791
90716,21,0.000164098,0.047626862
90717,14,0.00016039,0.071440029
90718,22,0.000162835,0.045461948
90719,17,0.00015942,0.058832908
90720,5,0.000143807,0.200028763
90721,24,0.000164874,0.041673537
90722,23,0.0001651,0.04348544
90723,12,0.000155089,0.083346258
90724,13,0.000154222,0.076934941
90725,11,0.000148478,0.09092259
90726,13,0.000158075,0.076935238
90727,27,0.000162794,0.037043067
90728,29,0.000164908,0.034488446
90729,36,0.000168129,0.027782448
90730,31,0.000166166,0.032263425
90731,9,0.000150056,0.111127785
90732,13,0.000151758,0.076934752
90733,15,0.000157985,0.0666772
90734,24,0.00016207,0.04167342
90735,20,0.000159469,0.050007974
90736,17,0.000157799,0.058832812
90737,18,0.000153622,0.055564091
90738,12,0.000160574,0.083346716
90739,11,0.000160922,0.090923721
90740,12,0.000158445,0.083346538
90741,12,0.000156162,0.083346348
90742,24,0.000160429,0.041673352
90743,26,0.000163571,0.03846783
90744,29,0.000161977,0.034488344
90745,33,0.000162287,0.030307948
90746,16,0.000152496,0.062509532
90747,21,0.000155834,0.047626469
90748,11,0.000145315,0.090922302
90749,15,0.000156509,0.066677101
90750,19,0.000155649,0.052639772
90751,10,0.000146086,0.10001461
90752,21,0.00015719,0.047626533
90753,10,0.000148733,0.100014874
90754,18,0.000161857,0.055564548
90755,19,0.000161243,0.052640066
90756,21,0.000162497,0.047626786
90757,10,0.00015306,0.100015307
90758,15,0.000157267,0.066677152
90759,13,0.000155226,0.076935018
90760,8,0.000148288,0.125018537
90761,18,0.000160657,0.055564482
90762,19,0.000157869,0.052639888
90763,19,0.000156271,0.052639804
90764,27,0.000158172,0.037042896
90765,19,0.000161828,0.052640097
90766,25,0.000153177,0.040006128
90767,2,0.000137166,0.500068588
90768,9,0.000146176,0.111127354
90769,1,0.000136786,1.000136796
90770,7,0.000150489,0.142878643
90771,18,0.000162952,0.055564609
90772,10,0.000149799,0.100014981
90773,19,0.000162053,0.052640109
90774,11,0.000154169,0.090923107
90775,9,0.000151371,0.111127931
90776,10,0.000149146,0.100014916
90777,6,0.000144916,0.166690821
90778,5,0.000144282,0.200028859
90780,14,0.000156957,0.071439784
90781,14,0.000154471,0.071439606
90782,20,0.000162175,0.050008109
90783,19,0.000163539,0.052640187
90784,15,0.000158551,0.066677238
90785,29,0.000165501,0.034488466
90786,30,0.000163142,0.033338772
90787,26,0.000163532,0.038467829
90788,19,0.000161201,0.052640064
90789,27,0.000162864,0.03704307
90790,16,0.000162889,0.062510181
90791,25,0.00016533,0.040006614
90792,19,0.000163202,0.052640169
90793,23,0.000165295,0.043485448
90794,22,0.00016549,0.045462068
90795,23,0.000163275,0.04348536
90796,25,0.000163014,0.040006521
90797,25,0.000160622,0.040006425
90798,25,0.000160621,0.040006425
90799,17,0.000159091,0.058832888
90800,25,0.000165149,0.040006607
90801,18,0.000149622,0.055563869
90802,19,0.000150103,0.05263948
90803,19,0.000158497,0.052639922
90804,19,0.000162223,0.052640118
90805,20,0.00016014,0.050008008
90806,30,0.000165025,0.033338835
90807,1,0.000136734,1.000136743
90808,1,0.000136732,1.000136741
90809,1,0.000136731,1.00013674
90810,1,0.000136729,1.000136739
90811,1,0.000136728,1.000136737
90812,1,0.000136727,1.000136736
90813,1,0.000136725,1.000136735
90814,1,0.000136724,1.000136733
90815,1,0.000136722,1.000136732
90816,1,0.000136721,1.00013673
90817,1,0.00013672,1.000136729
90818,1,0.000136718,1.000136728
90819,1,0.000136717,1.000136726
90820,1,0.000136716,1.000136725
90821,1,0.000136714,1.000136723
90822,1,0.000136713,1.000136722
90823,11,0.000146195,0.090922382
90824,20,0.000155043,0.050007753
90825,16,0.000155428,0.062509715
90826,17,0.00015717,0.058832775
90827,16,0.000158054,0.062509879
90828,16,0.000152759,0.062509548
90829,16,0.000151655,0.062509479
90830,19,0.000159225,0.05263996
90831,16,0.000150598,0.062509413
90832,15,0.000154443,0.066676964
90833,19,0.000152425,0.052639602
90834,19,0.000154226,0.052639697
90835,22,0.000155098,0.045461596
90836,17,0.000159152,0.058832892
90837,17,0.000153197,0.058832542
90838,24,0.000160399,0.04167335
90839,25,0.000153591,0.040006144
90840,27,0.000156595,0.037042837
90841,22,0.0001583,0.045461741
90842,33,0.000159859,0.030307875
90843,30,0.000162489,0.03333875
90844,28,0.000157201,0.0357199
90845,16,0.000155122,0.062509696
90846,23,0.000156484,0.043485065
90847,21,0.000154262,0.047626394
90848,15,0.000149594,0.06667664
90849,16,0.000151348,0.06250946
90850,14,0.000153464,0.071439534
90851,27,0.000156149,0.037042821
90852,28,0.000162942,0.035720106
90853,25,0.000156876,0.040006276
90854,17,0.000159586,0.058832918
90855,10,0.000156442,0.100015645
90856,17,0.000149625,0.058832332
90857,12,0.000153811,0.083346152
90858,10,0.000142067,0.100014208
90859,15,0.000149167,0.066676612
90860,24,0.000156428,0.041673185
90861,15,0.00015273,0.066676849
90862,5,0.000147245,0.200029451
90863,6,0.000147062,0.166691179
90864,7,0.000140972,0.142877283
90865,18,0.000159109,0.055564396
90866,25,0.000164763,0.040006591
90867,19,0.000159604,0.05263998
90868,10,0.000157502,0.100015751
90869,22,0.000154229,0.045461556
90870,18,0.000147805,0.055563768
90871,20,0.000158486,0.050007925
90872,9,0.00015207,0.111128009
90873,24,0.000157891,0.041673246
90874,9,0.000154833,0.111128316
90875,21,0.000154756,0.047626418
90876,15,0.000152814,0.066676855
90877,15,0.000155813,0.066677055
90878,10,0.000154336,0.100015435
90879,17,0.0001526,0.058832507
90880,16,0.000155245,0.062509704
90881,24,0.000161727,0.041673406
90882,25,0.000160874,0.040006435
90883,4,0.000140354,0.250035091
90884,25,0.000155109,0.040006205
90885,33,0.000165299,0.03030804
90886,23,0.000150256,0.043484794
90887,29,0.000159518,0.03448826
90888,25,0.000152664,0.040006107
90889,47,0.0001659,0.021280126
90890,16,0.000146535,0.062509159
90891,19,0.000147097,0.052639321
90892,21,0.000152912,0.04762633
90893,12,0.000140145,0.083345013
90894,14,0.000152118,0.071439438
90895,17,0.000147694,0.058832218
90896,15,0.000153152,0.066676878
90897,15,0.00015269,0.066676847
90898,5,0.000145057,0.200029013
90899,13,0.000152518,0.07693481
90900,12,0.000140899,0.083345076
90901,13,0.000151577,0.076934738
90902,9,0.000144707,0.111127191
90903,13,0.000151805,0.076934755
90904,16,0.000154027,0.062509627
90905,6,0.000145891,0.166690984
90906,23,0.000155886,0.043485039
90907,30,0.00016108,0.033338703
90908,22,0.000157056,0.045461685
90909,10,0.00013833,0.100013834
90910,14,0.000145611,0.071438973
90911,19,0.000153743,0.052639671
90912,13,0.000150295,0.076934639
90913,28,0.000157319,0.035719905
90914,17,0.000154779,0.058832635
90915,13,0.000148884,0.07693453
90916,5,0.000140057,0.200028013
90917,5,0.000136971,0.200027396
90918,6,0.000138269,0.166689713
90919,19,0.000161641,0.052640087
90920,15,0.000156378,0.066677093
90921,14,0.000160662,0.071440048
90922,29,0.000163368,0.034488392
90923,25,0.000161234,0.04000645
90924,12,0.000148916,0.083345744
90925,16,0.000156951,0.06250981
90926,17,0.000160977,0.058832999
90927,7,0.000145489,0.142877928
90928,7,0.000145487,0.142877928
90929,9,0.000146506,0.111127391
90930,20,0.000166791,0.05000834
90931,7,0.000151453,0.142878781
90932,7,0.000150401,0.14287863
90933,7,0.000156416,0.14287949
90934,8,0.00014732,0.125018416
90935,10,0.000154286,0.10001543
90936,20,0.00016315,0.050008158
90937,26,0.000162171,0.038467776
90938,27,0.000159608,0.037042949
90939,14,0.000156915,0.07143978
90940,12,0.000153468,0.083346123
90941,27,0.000161596,0.037043023
90942,32,0.000163776,0.031255118
90943,27,0.000165193,0.037043156
90944,22,0.000159563,0.045461799
90945,15,0.000158514,0.066677235
90946,27,0.000165398,0.037043163
90947,20,0.000154068,0.050007704
90948,31,0.000163492,0.032263339
90949,24,0.000159555,0.041673315
90950,17,0.000156751,0.058832751
90951,26,0.000159303,0.038467666
90952,22,0.000163343,0.045461971
90953,12,0.000154139,0.083346179
90954,36,0.000165829,0.027782385
90955,28,0.000164982,0.035720178
90956,23,0.000153416,0.043484932
90957,28,0.00015619,0.035719864
90958,10,0.000153096,0.100015311
90959,7,0.000153377,0.142879055
90960,9,0.000150516,0.111127836
90961,11,0.000152425,0.090922949
90962,12,0.000144253,0.083345355
90963,27,0.000157059,0.037042855
90964,36,0.000157622,0.027782157
90965,20,0.000150998,0.05000755
90966,26,0.000150685,0.038467334
90967,32,0.000161572,0.03125505
90968,33,0.000163442,0.030307983
90969,25,0.000157808,0.040006313
90970,37,0.000163057,0.027031434
90971,27,0.000153286,0.037042715
90972,36,0.000167506,0.027782431
90973,43,0.000169789,0.023259763
90974,39,0.000166651,0.025645299
90975,39,0.000171811,0.025645431
90976,33,0.000169969,0.030308181
90977,25,0.00016209,0.040006484
90978,29,0.000159969,0.034488275
90979,23,0.000158941,0.043485172
90980,26,0.000159373,0.038467669
90981,21,0.000157714,0.047626558
90982,9,0.000157189,0.111128578
90983,8,0.000153901,0.125019239
90984,19,0.000163178,0.052640168
90985,23,0.000160612,0.043485245
90986,12,0.000158203,0.083346518
90987,24,0.000157984,0.04167325
90988,11,0.000160415,0.090923675
90989,8,0.000151794,0.125018976
90990,5,0.000143198,0.200028642
90991,22,0.000162173,0.045461918
90992,7,0.000150871,0.142878698
90993,9,0.000149325,0.111127704
90994,10,0.000143123,0.100014313
90995,10,0.000148057,0.100014807
90996,9,0.000149919,0.11112777
90997,8,0.000155264,0.12501941
90998,6,0.00014174,0.166690292
90999,10,0.000151419,0.100015143
91000,22,0.000163907,0.045461996
91001,7,0.000143324,0.142877619
91002,26,0.000157304,0.038467589
91003,12,0.000155601,0.083346301
91004,14,0.000156702,0.071439765
91005,11,0.0001555,0.090923228
91006,15,0.000158565,0.066677238
91007,9,0.000151504,0.111127946
91008,16,0.000160376,0.062510024
91009,18,0.00016219,0.055564567
91010,6,0.000153195,0.166692201
91011,9,0.000153028,0.111128116
91012,10,0.000153696,0.100015371
91013,11,0.000155625,0.09092324
91014,4,0.000143432,0.250035861
91015,19,0.000154054,0.052639688
91016,12,0.000158996,0.083346584
91017,10,0.000153138,0.100015315
91018,11,0.000156884,0.090923354
91019,24,0.000158791,0.041673283
91020,14,0.000159755,0.071439983
91021,29,0.000167001,0.034488518
91022,15,0.000160763,0.066677385
91023,15,0.00016197,0.066677466
91024,16,0.000156335,0.062509772
91025,13,0.000161284,0.076935484
91026,29,0.000160637,0.034488298
91027,30,0.000161834,0.033338728
91028,25,0.000160866,0.040006435
91029,30,0.00016622,0.033338874
91030,22,0.000158632,0.045461757
91031,3,0.000142017,0.333380676
91032,3,0.000139328,0.333379779
91033,7,0.000152192,0.142878886
91034,7,0.000149443,0.142878493
91035,6,0.000148273,0.166691381
91036,5,0.000146948,0.200029392
91037,3,0.000144119,0.333381377
91038,5,0.000152092,0.200030421
91039,17,0.000154354,0.05883261
91040,18,0.000157288,0.055564294
91041,21,0.000152108,0.047626291
91042,16,0.000157131,0.062509821
91043,19,0.00015419,0.052639695
91044,3,0.000144369,0.33338146
91045,19,0.000155935,0.052639787
91046,8,0.00014895,0.12501862
91047,9,0.000148792,0.111127645
91048,8,0.00014397,0.125017998
91049,15,0.000159236,0.066677283
91050,14,0.000149892,0.071439279
91051,18,0.000157056,0.055564282
91052,15,0.000160901,0.066677394
91053,12,0.000153128,0.083346095
91054,17,0.000151021,0.058832414
91055,18,0.000148261,0.055563793
91056,14,0.000146292,0.071439022
91057,11,0.00014843,0.090922586
91058,5,0.000137528,0.200027507
91059,14,0.000148914,0.071439209
91060,12,0.000152973,0.083346082
91061,10,0.000153231,0.100015324
91062,21,0.000157745,0.04762656
91063,13,0.000145637,0.076934281
91064,15,0.00015388,0.066676926
91065,11,0.000156805,0.090923347
91066,21,0.000157992,0.047626572
91067,7,0.000150898,0.142878701
91068,18,0.000154033,0.055564114
91069,15,0.000154907,0.066676995
91070,12,0.000150705,0.083345893
91071,13,0.000150129,0.076934626
91072,6,0.000144245,0.166690709
91073,13,0.000150607,0.076934663
91074,17,0.000156109,0.058832713
91075,19,0.000156609,0.052639822
91076,17,0.000154018,0.05883259
91077,18,0.000161293,0.055564517
91078,6,0.00015069,0.166691783
91079,13,0.000144447,0.076934189
91080,15,0.000158244,0.066677217
91081,7,0.000148809,0.142878403
91082,17,0.000151496,0.058832442
91083,20,0.000154199,0.050007711
91084,16,0.000153932,0.062509621
91085,13,0.000157712,0.07693521
91086,10,0.000150393,0.10001504
91087,9,0.000148432,0.111127605
91088,9,0.000151396,0.111127934
91089,12,0.000149878,0.083345824
91090,5,0.000148601,0.200029722
91091,14,0.00015939,0.071439957
91092,6,0.000144781,0.166690799
91093,8,0.000151245,0.125018907
91094,5,0.000141047,0.200028211
91095,20,0.000163514,0.050008176
91096,23,0.00016485,0.043485429
91097,18,0.000161942,0.055564553
91098,9,0.000152014,0.111128003
91099,10,0.000155289,0.10001553
91100,9,0.000154327,0.11112826
91101,18,0.00015855,0.055564365
91102,18,0.00015696,0.055564276
91103,15,0.000154937,0.066676997
91104,17,0.000154221,0.058832602
91105,15,0.000158713,0.066677248
91106,26,0.000164912,0.038467882
91107,9,0.000156964,0.111128553
91108,19,0.000157472,0.052639868
91109,19,0.00016152,0.052640081
91110,10,0.0001537,0.100015371
91111,10,0.000155956,0.100015597
91112,14,0.000152724,0.071439481
